reference_year,survey_round,school_code,campus_type,university_name,field_category,school_type,region_name,founding_type,source_file_name,교원확보율(전임교원)(편제정원),교원확보율(전임교원)(재학생),교원확보율(겸임포함)(편제정원),교원확보율(겸임포함)(재학생),교원확보율(초빙포함)(편제정원),교원확보율(초빙포함)(재학생),겸임교원확보율(편제정원),겸임교원확보율(재학생),겸임교원확보율(편제정원_최종),겸임교원확보율(재학생_최종)
2015,201501,53029000,,나사렛대학교 본교,소계,,,,2015년교원확보율.xlsx,68.65,65.04,78.97,75.56,85.71,81.95,10.32,10.52,3.096,3.156
2015,201501,53029000,,나사렛대학교 본교,예체능,,,,2015년교원확보율.xlsx,80.77,60.0,96.15,77.14,100.0,80.0,15.38,17.14,4.0,4.0
2015,201501,53029000,,나사렛대학교 본교,의학,,,,2015년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,201501,53029000,,나사렛대학교 본교,인문사회,,,,2015년교원확보율.xlsx,74.36,68.24,84.62,77.65,91.67,84.12,10.26,9.41,3.078,2.823
2015,201501,53029000,,나사렛대학교 본교,자연과학,,,,2015년교원확보율.xlsx,51.43,59.02,60.0,68.85,67.14,77.05,8.57,9.83,2.571,2.949
2015,201501,53029000,,나사렛대학교 본교,총계,,,,2015년교원확보율.xlsx,68.65,65.04,78.97,75.56,85.71,81.95,10.32,10.52,3.096,3.156
2015,201501,53134000,,남부대학교 본교,공학,,,,2015년교원확보율.xlsx,121.43,130.77,135.71,146.15,135.71,146.15,14.28,15.38,4.0,4.0
2015,201501,53134000,,남부대학교 본교,소계,,,,2015년교원확보율.xlsx,70.29,69.89,80.0,79.55,81.71,80.68,9.71,9.66,2.913,2.898
2015,201501,53134000,,남부대학교 본교,예체능,,,,2015년교원확보율.xlsx,40.63,50.0,56.25,69.23,59.38,69.23,15.62,19.23,4.0,4.0
2015,201501,53134000,,남부대학교 본교,의학,,,,2015년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,201501,53134000,,남부대학교 본교,인문사회,,,,2015년교원확보율.xlsx,97.06,91.67,105.88,100.0,108.82,102.78,8.82,8.33,2.646,2.499
2015,201501,53134000,,남부대학교 본교,자연과학,,,,2015년교원확보율.xlsx,63.16,59.41,70.53,66.34,71.58,67.33,7.37,6.93,2.211,2.079
2015,201501,53134000,,남부대학교 본교,총계,,,,2015년교원확보율.xlsx,70.29,69.89,80.0,79.55,81.71,80.68,9.71,9.66,2.913,2.898
2015,201501,53163000,,남서울대학교 본교,공학,,,,2015년교원확보율.xlsx,63.08,101.23,71.54,114.81,71.54,114.81,8.46,13.58,2.538,4.0
2015,201501,53163000,,남서울대학교 본교,소계,,,,2015년교원확보율.xlsx,75.0,98.31,85.99,112.71,85.99,112.71,10.99,14.4,3.297,4.0
2015,201501,53163000,,남서울대학교 본교,예체능,,,,2015년교원확보율.xlsx,63.95,90.16,70.93,100.0,70.93,100.0,6.98,9.84,2.094,2.952
2015,201501,53163000,,남서울대학교 본교,의학,,,,2015년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,201501,53163000,,남서울대학교 본교,인문사회,,,,2015년교원확보율.xlsx,89.0,106.9,103.83,124.71,103.83,124.71,14.83,17.81,4.0,4.0
2015,201501,53163000,,남서울대학교 본교,자연과학,,,,2015년교원확보율.xlsx,64.1,65.79,71.79,73.68,71.79,73.68,7.69,7.89,2.307,2.367
2015,201501,53163000,,남서울대학교 본교,총계,,,,2015년교원확보율.xlsx,75.0,98.31,85.99,112.71,85.99,112.71,10.99,14.4,3.297,4.0
2015,201501,53030000,,단국대학교 본교,공학,,,,2015년교원확보율.xlsx,73.93,60.7,73.93,60.7,73.93,60.7,0.0,0.0,0.0,0.0
2015,201501,53030000,,단국대학교 본교,소계,,,,2015년교원확보율.xlsx,82.29,73.5,83.39,74.49,84.75,75.7,1.1,0.99,0.33,0.297
2015,201501,53030000,,단국대학교 본교,예체능,,,,2015년교원확보율.xlsx,67.65,66.35,68.63,67.31,69.61,68.27,0.98,0.96,0.294,0.288
2015,201501,53030000,,단국대학교 본교,의학,,,,2015년교원확보율.xlsx,256.63,247.67,256.63,247.67,256.63,247.67,0.0,0.0,0.0,0.0
2015,201501,53030000,,단국대학교 본교,인문사회,,,,2015년교원확보율.xlsx,85.77,72.95,87.87,74.73,90.79,77.22,2.1,1.78,0.63,0.534
2015,201501,53030000,,단국대학교 본교,자연과학,,,,2015년교원확보율.xlsx,96.68,97.9,97.1,98.32,97.1,98.32,0.42,0.42,0.126,0.126
2015,201501,53030000,,단국대학교 본교,총계,,,,2015년교원확보율.xlsx,93.75,84.15,94.77,85.07,96.04,86.21,1.02,0.92,0.306,0.276
2015,201501,53030000,,단국대학교 분교1,공학,,,,2015년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
